,long,short
2018-09-01,"{'COV': 0.0, 'NWL': -0.06113092205807434, 'FCX': 0.021837349397590432, 'GNW': -0.10322580645161299, 'IVZ': -0.049111318989710044, 'CHK': 0.006726457399103139, 'AVY': 0.03625916385971861, 'SJM': -0.0074535429855013685, 'DLTR': 0.013673088875077616, 'GME': 0.18630666655650757, 'WMB': -0.07010785824345148, 'MAT': 0.023468057366362413, 'PDCO': 0.07636539391010141, 'CTL': -0.0071311025781678, 'PPL': -0.008915304606240787, 'SRCL': -0.04647383815404614, 'AIZ': 0.05206645056726095, 'VFC': 0.022696929238985367, 'XEC': 0.09133858267716544, 'GT': 0.028385295486272825, 'GM': -0.054474708171206136, 'M': -0.021536483445837293, 'RTX': 0.05955678670360116, 'CNX': -0.1039448966812774, 'LNC': 0.032873636946760695, 'HAR': 0.12149532710280374, 'KR': -0.07707509881422925, 'CPB': -0.07054388799138388, 'TROW': -0.046725533480500354, 'GD': 0.06361156573922529, 'FOSL': 0.031914893617021385, 'JCI': -0.06646102075154228, 'TIF': 0.061836245289482686, 'WAT': 0.03316881600594385, 'DGX': -0.01921789846065594, 'EA': 0.05953218431234608, 'WHR': -0.04561042524005493, 'CTSH': 0.027100640065368307, 'LRCX': -0.11065099567626828, 'PM': 0.06016777552791433, 'AMAT': -0.09797785267212326, 'HOT': 0.05555555555555555, 'NWSA': -0.0007763975155280716, 'FTR': 0.2601941747572815, 'DIS': 0.045985401459854074}","{'ADSK': -0.012583511707855136, 'GAS': -0.12330097087378641, 'FTI': -0.02199312714776622, 'LM': -0.0017476406850751734, 'MUR': -0.07521663778162904}"
2018-10-01,"{'COV': 0.0, 'GNW': 0.02147971360381858, 'KLAC': -0.10658658251043468, 'SWN': 0.021032504780114612, 'WMB': -0.11037891268533771, 'EQT': -0.23741610738255034, 'AZO': -0.055390995260663496, 'HRL': 0.11073209131461556, 'SJM': 0.051649928263988586, 'BBBY': -0.07556859867938379, 'CMA': -0.1073083778966132, 'TDC': -0.04059040590405902, 'ETFC': -0.061520603598374926, 'DFS': -0.09821428571428578, 'TXN': -0.13031576889236496, 'NKE': -0.11817528735632173, 'ETN': -0.18065951851102569, 'M': -0.007593265103994732, 'PNC': -0.05733909553943514, 'ROP': -0.05288786690112283, 'CHK': -0.2251655629139073, 'CNP': -0.020995334370139937, 'FDX': -0.09128718753978692, 'REGN': -0.16527644496936594, 'IVZ': -0.05068897637795281, 'CB': -0.06943583384996896, 'DOV': -0.0732668676095526, 'PG': 0.07387796268280401, 'FITB': -0.03947872748179383, 'ICE': 0.026868521549372793, 'SLB': -0.16155492154065612, 'ROST': -0.00995732574679947, 'STT': -0.1827104567761419, 'C': -0.09390492855059782, 'MPC': -0.1366868580458256, 'EFX': -0.22813835989117767, 'NOC': -0.17640209586648561, 'DAL': -0.056173725771715644, 'MAT': -0.13503184713375793, 'NDAQ': 0.0034697296003829417, 'PHM': -0.01195383347073383, 'HSY': 0.04792429792429786, 'SEE': -0.19693094629156016, 'GL': -0.027518656716417903, 'SO': 0.035554450522128286}","{'RIG': 0.21581196581196577, 'AVP': 0.11363636363636373, 'NE': 0.3008356545961003, 'POM': 0.20219457050641418, 'GAS': 0.10189982728842832}"
2018-11-01,"{'COV': 0.0, 'DNR': -0.34492753623188416, 'NVDA': -0.22943517816527667, 'NE': -0.1918604651162791, 'CHK': -0.18888888888888888, 'GNW': 0.09647058823529416, 'FTR': -0.26844262295081966, 'NOC': -0.009058253943463974, 'REGN': 0.07861356932153385, 'NBR': -0.35400626110500044, 'AMZN': 0.041046361939723996, 'ADBE': 0.021164882575603356, 'DO': -0.11578947368421055, 'NFLX': -0.060606060606060545, 'LMT': 0.02334712936432142, 'NFX': -0.2578809106830123, 'BKR': -0.14544737879385106, 'WY': 0.0024291497975709423, 'BDX': 0.09851144190179954, 'C': -0.012910423971947757, 'MNK': -0.05067837190742217, 'SLB': -0.12584602368866335, 'NBL': -0.050309278350515414, 'GWW': 0.10768895507209543, 'GILD': 0.054886630179827846, 'ISRG': 0.015377847483885704, 'FOSL': -0.1116727941176472, 'UNH': 0.07357833352902043, 'ATI': 0.0003809523809524405, 'HAR': -0.01556420233463035, 'BIIB': 0.09621259402818388, 'QEP': -0.1037903464613563, 'DHR': 0.10212161201908423, 'ETR': 0.0437310414560161, 'LUV': 0.10763817015110734, 'WMB': 0.02042669087607804, 'GE': -0.25130890052356025, 'AXP': 0.08725099601593617, 'POM': -0.24491711253398823, 'MRO': -0.12083780880773361, 'NLSN': 0.051145662847790506, 'THC': 0.006952491309385852, 'SBUX': 0.15051473198438037, 'CB': 0.06741386467413857, 'EW': 0.08892921960072588}","{'MSFT': -0.040302508137086045, 'LRCX': -0.10042237110399083, 'F': 0.013636363636363748, 'VRSN': -0.0948505682615407, 'EMC': 0.1201444043321299}"
2018-12-01,"{'COV': 0.0, 'DNR': -0.2904564315352698, 'POM': -0.15669165217173678, 'NE': -0.394919168591224, 'FTR': -0.3497267759562842, 'GE': 0.005563282336578586, 'GAS': -0.07872340425531915, 'AFL': -0.012337371018393835, 'NBR': -0.39028856475342555, 'CHK': -0.3114754098360656, 'SJM': -0.10483547351524881, 'RRC': -0.36086662153012866, 'NOC': -0.06672649939516914, 'NFX': -0.17221908526256355, 'QEP': -0.3453496926691506, 'SO': -0.0671201814058957, 'EXC': -0.02697800952165037, 'BDX': -0.10983170947741365, 'NTAP': -0.11990704879938024, 'HAR': -0.04892367906066536, 'MRO': -0.18623481781376514, 'NOV': -0.21993232851430325, 'GS': -0.13890812250332896, 'BBY': -0.19273654029945844, 'EMC': 0.18474176578817786, 'GIS': -0.07430730478589427, 'JWN': -0.12690556325480096, 'EOG': -0.18580854929712148, 'COP': -0.0844403725759657, 'HPQ': -0.11932849364791284, 'GPS': -0.059178743961352614, 'TIF': -0.12742134139514047, 'XEC': -0.27441240610613044, 'BBBY': -0.12260216847372815, 'DLTR': 0.031050228310502272, 'LHX': -0.07351282774175365, 'MO': -0.08206623620079145, 'PRGO': -0.3859278518037049, 'VMC': -0.08321553105268116, 'ROST': -0.05544053370140319, 'SYY': -0.0697167755991286, 'HP': -0.23833819241982515, 'OXY': -0.1379523662233219, 'AMZN': -0.15117041357250235, 'EMR': -0.1387588706024461}","{'EA': 0.08041020860039629, 'OI': 0.08002177463255321, 'SWK': 0.11682385153635523, 'IRM': 0.03394957983193283, 'PBI': 0.30470404707851917}"
2019-01-01,"{'COV': 0.0, 'QEP': 0.5063757016989476, 'AVP': 0.5743243243243243, 'HOT': 0.1810344827586207, 'POM': -0.03498272920221391, 'DNR': 0.23030303030303026, 'GAS': 0.019744483159117306, 'CHK': 0.425, 'JEF': 0.2131681877444589, 'F': 0.19020172910662814, 'LRCX': 0.2706191543634536, 'PBI': 0.23248871279830471, 'HAR': -0.18346774193548387, 'RIG': 0.2547584187408492, 'NE': 0.29411764705882354, 'NBR': 0.5178969729155601, 'MNK': 0.40038436899423446, 'UNP': 0.1726635157798445, 'C': 0.2718827415359208, 'CNX': 0.08781362007168463, 'V': 0.03851828842121596, 'AMZN': 0.17303439803439802, 'ISRG': 0.11531416400425983, 'ACN': 0.10517418785829782, 'UHS': 0.1493631128947828, 'MTB': 0.16603773584905657, 'MSI': 0.02643171806167399, 'VAR': 0.17736757624398075, 'TAP': 0.19211267605633797, 'FOSL': 0.10058403634003898, 'STI': 0.1937292358803988, 'CVX': 0.06817277070063689, 'CVS': 0.01829070896730326, 'SPG': 0.09481319809988452, 'CCI': 0.0876525134211811, 'COF': 0.0819060773480662, 'MCO': 0.15347704119297204, 'UAA': 0.18922018348623837, 'MSFT': 0.04899548995489956, 'BKNG': 0.08370140428677011, 'BLK': 0.0745420601206743, 'AMGN': -0.02805665599392205, 'CHRW': 0.049616882301218475, 'NVDA': 0.10039233787214387, 'HUM': 0.09062343783474967}","{'MUR': -0.2002807674309779, 'DISCK': -0.1693725318121983, 'DO': -0.18546637744034697, 'PCG': 0.44798301486199577, 'SWN': -0.30838323353293423}"
2019-02-01,"{'COV': 0.0, 'PCG': 0.3222049689440994, 'EMC': 0.6457110409722427, 'HAR': 0.014814814814814815, 'GME': 0.03448244339010323, 'GAS': 0.11211778029445074, 'KMX': 0.057021276595744706, 'MO': 0.05815795428830053, 'FTR': 0.5326633165829144, 'QCOM': 0.07690673465052045, 'HRB': 0.02047315741583254, 'POM': 0.08981981498084941, 'MDT': 0.018384919711426556, 'CSC': 0.0, 'AMGN': 0.027055792068115526, 'HSY': 0.050477489768076325, 'CLX': 0.053548076261270575, 'JNPR': 0.045034177724165556, 'MKC': 0.09914897132942245, 'EIX': 0.052347242921013455, 'FE': 0.0514408833827093, 'VZ': 0.030910131654264542, 'AN': -0.08534370946822308, 'BMY': 0.054210413541889886, 'CTXS': 0.02843507655597534, 'KO': -0.06477469670710562, 'AGN': -0.039828998931243344, 'ED': 0.07437678790355548, 'AZO': 0.10727594339622645, 'M': -0.05419354838709684, 'FISV': 0.02493041268304493, 'GPS': -0.001716738197424856, 'NEE': 0.05948926291352292, 'TDC': 0.08867882061670038, 'KMB': 0.04692632566870014, 'NI': -0.001151631477927107, 'COL': 0.05115511551155118, 'FIS': 0.034522999124769006, 'JWN': 0.01728058208276501, 'MDLZ': 0.02814047726249437, 'KR': 0.03787327021121628, 'BLK': 0.061767651477215864, 'PG': 0.022834476843910757, 'BKNG': -0.06963076670047422, 'MA': 0.06031248515932952}","{'NFLX': -0.06204401210036187, 'MAT': -0.21687763713080171, 'NE': 0.09337349397590364, 'BBBY': -0.10056657223796034, 'XRX': -0.0902621722846442}"
2019-03-01,"{'COV': 0.0, 'NWL': -0.05750165234633185, 'CNX': 0.005602240896358424, 'AN': 0.00563063063063051, 'ORLY': 0.04073974805682119, 'NOV': -0.055236728837876586, 'CVS': -0.07256764020784813, 'CPRI': -0.048460898502495804, 'UNH': 0.019077700568540752, 'PCG': 0.04093567251461984, 'DNR': 0.05670103092783499, 'TPR': -0.07791429427629602, 'TRIP': -0.04047818791946308, 'ETN': 0.0002157962883037982, 'ESS': 0.03901674810697914, 'HPQ': -0.016402116402116335, 'GME': -0.11576821987432766, 'XEC': -0.03446808510638308, 'RRC': 0.04323308270676683, 'CF': -0.038884812912692676, 'EA': 0.049571413818031575, 'MAC': -0.003878975950349071, 'AGN': 0.05749926188367302, 'SRCL': 0.08883553421368558, 'AIG': -0.002413127413127276, 'URBN': -0.05333759182369844, 'MUR': 0.009836065573770477, 'JWN': -0.07594936708860753, 'LOW': 0.03368828654404651, 'ADM': 0.011519607843137401, 'TXN': -0.007365768559798459, 'RHI': -0.04999249361957662, 'HUM': -0.07048116269225348, 'NAVI': -0.06179286335944307, 'WELL': 0.042075337597725776, 'KSU': 0.05944994906935829, 'KLAC': 0.02369417775037433, 'CA': 0.06338028169014084, 'EL': 0.046269704512093945, 'DISCA': -0.06987951807228919, 'BKNG': 0.021490457791827674, 'KMX': 0.12218649517684878, 'MAT': -0.1077556623198353, 'JNJ': 0.01878252998415938, 'CB': 0.045524335943497675}","{'KMI': -0.042292710072342886, 'CHK': -0.029900332225913623, 'QEP': -0.0, 'CMG': -0.16425176200622835, 'EMC': 0.007463824527893034}"
2019-04-01,"{'COV': 0.0, 'BIIB': -0.04111766428242768, 'FTR': 0.41791044776119424, 'URI': 0.21913660351241443, 'MNST': 0.0959911732254505, 'BA': -0.021021339844994203, 'KR': 0.042446941323345797, 'MCK': 0.010574277854195359, 'SCHW': 0.056092387461701684, 'GME': -0.15937803692905722, 'CAH': 0.0008635578583764929, 'LEG': -0.07316468253968261, 'JWN': -0.07426679280983918, 'HUM': -0.048011438461827864, 'BMY': -0.025131118881118852, 'MCHP': 0.18707565470417062, 'NFLX': 0.03214484679665744, 'STT': 0.018050541516245466, 'REGN': -0.16816562022738843, 'RHI': -0.057075840500391016, 'ETFC': 0.07871972318339102, 'XEC': -0.026924756221801696, 'HOG': 0.03190255220417638, 'STI': 0.09465020576131693, 'GM': 0.04132923764311636, 'EMN': 0.029238160603980917, 'ORLY': -0.03277976494634641, 'LNC': 0.12339242266249568, 'TRIP': 0.02511909917713304, 'FLR': 0.06943669827105416, 'GE': 0.01404212637913729, 'SEE': 0.008624502432551981, 'CCL': 0.07578861122490788, 'ZION': 0.07927107061503426, 'WDC': 0.04471890971039185, 'PBCT': 0.05901218729955111, 'PSX': -0.01806042031523649, 'PRU': 0.14031052328924673, 'ROST': 0.04148259885788163, 'STX': -0.0011042402826856065, 'CPRI': -0.04090513489991302, 'WYNN': 0.16488562364334614, 'MHK': 0.07249685138539037, 'BSX': -0.0437918598660485, 'DE': 0.024656145021233353}","{'GNW': 0.018134715025906696, 'IFF': -0.06274353876739552, 'CMG': 0.03385522712911608, 'FTI': -0.03771929824561401, 'HOT': 0.017828200972447326}"
2019-05-01,"{'COV': 0.0, 'MNK': -0.4349804941482445, 'REGN': -0.1204524253731343, 'DO': -0.18949536560247174, 'THC': -0.08145421076852276, 'HP': -0.15010694147384793, 'BA': -0.09232808526754328, 'RIG': -0.21119592875318066, 'ISRG': -0.09139774437559858, 'SLB': -0.18623279098873602, 'WAT': -0.05836265540699037, 'PNR': -0.10977835723598438, 'GME': -0.12471131639722864, 'CTAS': 0.019394951744617566, 'WBA': -0.07126122608356109, 'PFG': -0.0901866568102015, 'DAL': -0.11506753201192765, 'CNX': -0.14222222222222225, 'HRL': -0.013261922978832011, 'SPGI': -0.029615050121298114, 'MAC': -0.07901372933594845, 'NE': -0.2651515151515152, 'CHRW': 0.012872717719690056, 'RRC': -0.1343784994400895, 'LLY': -0.003948753948753849, 'QEP': -0.08477394066364806, 'DNR': -0.3513513513513514, 'OXY': -0.1577978272877923, 'LB': -0.1132699462587847, 'SWN': -0.0911392405063292, 'AZO': -0.0025249827621370447, 'INTC': -0.1329305135951662, 'FLIR': -0.08684815950920234, 'STT': -0.18410106301032192, 'LEG': -0.10414452709883107, 'EA': -0.020313651194611166, 'EOG': -0.14557837607747146, 'XLNX': -0.15166835187057634, 'ADS': -0.14130642998531398, 'JPM': -0.08430913348946135, 'BKR': -0.09899694723070213, 'JWN': -0.2269703172978505, 'MUR': -0.08097636574970941, 'APA': -0.2097683155917346, 'MLM': -0.05603838493572332}","{'QCOM': 0.23339703774486373, 'HOT': -0.07590759075907591, 'AVP': -0.19047619047619052, 'FTR': 0.24800000000000005, 'GAS': 0.07535460992907801}"
2019-06-01,"{'COV': 0.0, 'DNR': -0.17333333333333334, 'FTR': -0.06417112299465245, 'PBI': 0.17582193773639798, 'NE': -0.0459183673469387, 'WYNN': 0.16292729898892636, 'RL': 0.09154375614552608, 'AGN': 0.3723546075654059, 'NBR': 0.22364882449900247, 'POM': -0.1503532378642282, 'CHK': 0.005154639175257732, 'URI': 0.1844079299874977, 'MCHP': 0.07845862286797212, 'ALXN': 0.14924980257962614, 'CAT': 0.1365983818213118, 'RIG': 0.023961661341853093, 'EOG': 0.12959070112526264, 'TEL': 0.12907886815171582, 'WHR': 0.2380178716490657, 'EXPE': 0.16063089258965552, 'HAL': 0.07418252806246965, 'XLNX': 0.13876349362119725, 'NTRS': 0.05722599418040736, 'AZO': 0.07043967598722656, 'BBBY': -0.0666666666666666, 'BKR': 0.14554216867469877, 'GWW': 0.024338006230529594, 'CI': 0.06735329990513618, 'LYB': 0.1724137931034483, 'PVH': 0.11814845507280697, 'CMI': 0.1354772494012999, 'PPG': 0.11511141383672277, 'SWN': -0.1222222222222222, 'MOS': 0.16658801321377997, 'AMG': 0.10347752332485147, 'MAR': 0.12442246899570393, 'PNC': 0.08110975112199112, 'KR': -0.04502476361999099, 'NOV': 0.060664419836302434, 'MRO': 0.07017543859649122, 'EMC': 0.08, 'COF': 0.055476529160739765, 'ZBH': 0.033899805275269944, 'KSU': 0.07673068334077716, 'SWK': 0.14083373571543525}","{'IP': -0.04442751967504443, 'CMA': -0.06728826728826749, 'STX': -0.1387121404937644, 'CAH': -0.1310861423220974, 'AVP': -0.034759358288770026}"
2019-07-01,"{'COV': 0.0, 'DNR': -0.1307692307692309, 'GME': -0.27305605786618453, 'SWN': -0.31464174454828653, 'LLY': -0.021196549825656105, 'KR': -0.03139643861293337, 'POM': 0.06779743608235565, 'FTR': -0.24999999999999997, 'ADS': 0.10536550234065535, 'AMT': 0.03225326254155709, 'GWW': 0.07978964891041175, 'COG': -0.17262693156732895, 'CMS': 0.007639012257949897, 'HSY': 0.12651607034566426, 'CLX': 0.06425568826316137, 'AVB': 0.023087071240105454, 'BIIB': 0.0051988672386829105, 'XEL': -0.0015471892728211004, 'NE': 0.1435897435897436, 'MNK': -0.2661637931034483, 'CME': -0.005365032610982591, 'GAS': 0.059223300970873784, 'PAYX': 0.004088712675009448, 'MMC': -0.011265604384451431, 'AIV': -0.018465326220763204, 'BXP': 0.024528603387663737, 'PEG': -0.02832014072119612, 'CCI': 0.018462995108095452, 'NEE': 0.013700000000000045, 'UNP': 0.05173444976076559, 'LHX': 0.09403448645175111, 'COL': 0.09090909090909091, 'WM': 0.007807702430037728, 'VZ': -0.027419647721082224, 'NLSN': 0.019918515165233196, 'FFIV': -0.00784419799837704, 'ZBH': 0.13745121330391993, 'HON': -0.02357233870033588, 'HUM': 0.11216823347302442, 'GPC': -0.06936187078874356, 'MA': 0.009681263032469552, 'LH': -0.04170241977003599, 'ITW': 0.009546860293128866, 'BLL': 0.012858979854264978, 'CTXS': -0.052245646196150276}","{'MPC': 0.009017298490982737, 'APA': 0.16846501914375217, 'NBR': 0.0263086703638578, 'PCG': 0.21549112938122028, 'RIG': 0.07878787878787873}"
2019-08-01,"{'COV': 0.0, 'SWN': -0.28181818181818186, 'GME': -0.012437810945273478, 'DNR': 0.0, 'HAR': 0.12084592145015106, 'PCG': -0.4200887902330744, 'COG': -0.10192102454642478, 'MHK': -0.04421577297210387, 'ALXN': -0.11224669603524225, 'PKI': -0.040697674418604654, 'CSX': -0.03869565217391307, 'A': 0.02130126068685696, 'WAT': 0.00317204810150548, 'RL': -0.1506296733569461, 'PXD': -0.09244391085765744, 'DLTR': 0.0007885657959585835, 'PDCO': -0.15600211528291905, 'VAR': -0.09669992325402907, 'PVH': -0.14282478196851284, 'AMG': -0.10022482546444206, 'EOG': -0.1167856710637782, 'FTR': -0.4202898550724637, 'LLY': 0.042068771666822775, 'CTXS': -0.017339184416140473, 'EMN': -0.12935945532860918, 'VRSN': -0.03658017864738414, 'IRM': 0.058526011560693675, 'QCOM': 0.12911923307369666, 'AON': 0.03128164135358382, 'NLSN': -0.08176943699731896, 'DVA': -0.05814536340852137, 'NDAQ': 0.03778977453159741, 'SRE': 0.05347264904732643, 'KMB': 0.04404816338972718, 'XEC': -0.11732548359966369, 'APH': -0.060839388352673246, 'J': 0.0726521686307861, 'LUV': 0.019027069438995802, 'FLIR': -0.007939739413680794, 'WELL': 0.09280566443292455, 'ADBE': -0.048938659535350114, 'RCL': -0.10115530470059086, 'AFL': -0.04069314641744541, 'REGN': -0.054225903221599044, 'HD': 0.06425972036008422}","{'DVN': 0.17022101589763478, 'THC': 0.07872340425531921, 'AVP': -0.014018691588784955, 'NE': 0.26605504587155965, 'RIG': 0.2404006677796328}"
2019-09-01,"{'COV': 0.0, 'MNK': -0.047430830039525564, 'FTR': 0.08749999999999994, 'PXD': 0.04769569637411043, 'AN': 0.07734806629834255, 'IFF': 0.13147747578293995, 'NBR': 0.1115571776155718, 'MHK': 0.0620612908748502, 'EOG': 0.02283552815914836, 'PRU': 0.137022397891963, 'BBY': 0.10258085592943485, 'TPR': 0.2953500255493102, 'PVH': 0.16781548250265108, 'OI': 0.022110552763819163, 'AMP': 0.1554433221099888, 'CPRI': 0.2748942714340636, 'EMN': 0.15616393973756695, 'BLK': 0.06702366979655719, 'ALXN': -0.023139836425294307, 'PCG': -0.03567984570877524, 'FFIV': 0.09960845732184796, 'ADS': 0.04418469700737792, 'PBI': 0.3019962514503318, 'PM': 0.07193605683836589, 'BEN': 0.11987256073277586, 'OXY': 0.055708218835873013, 'EQT': 0.06243705941591148, 'AMG': 0.0988441610203268, 'CSCO': 0.05980066445182731, 'RL': 0.10265133740028157, 'SLB': 0.09568106312292343, 'NTAP': 0.10533159947984394, 'XRX': 0.054844606946983544, 'XEC': 0.15205680705190971, 'CMI': 0.10190641247833614, 'VRSN': -0.0687237719081709, 'MET': 0.07511184365434419, 'OMC': 0.04608611913605735, 'HP': 0.09473684210526312, 'MAT': 0.17181069958847736, 'RRC': 0.08571428571428566, 'RCL': 0.059109874826147456, 'CF': 0.03163331181407357, 'APH': 0.12071186043788787, 'SWN': 0.22929936305732476}","{'NWL': -0.13320707070707066, 'KR': -0.09779316313284299, 'GNW': -0.002277904328018377, 'NE': 0.17532467532467533, 'DO': 0.11040000000000007}"
2019-10-01,"{'COV': 0.0, 'MNK': 0.24409448818897642, 'HOT': 0.5758513931888545, 'DIS': -0.00669127826488236, 'DVA': 0.02680918170667603, 'QEP': -0.10244129399529253, 'SBUX': -0.0459388246076298, 'GD': -0.03274840728735881, 'ANTM': 0.11488097728318625, 'PSA': -0.08280686877252491, 'XLNX': -0.037800687285223476, 'NLSN': -0.05495026054002843, 'FDX': 0.048551128448035656, 'UAA': 0.031984007996001845, 'INTU': -0.03608344296184936, 'FB': 0.06977393245883337, 'FISV': 0.021264312518040927, 'SPGI': 0.054300876218684506, 'NAVI': 0.07166123778501636, 'AVGO': 0.052403864085636534, 'RRC': 0.055263157894736833, 'EOG': -0.06932173440260969, 'AMCR': -0.02441613588110408, 'MRO': -0.06769983686786298, 'V': 0.03374179685231432, 'TSCO': 0.03499889940567914, 'ATI': 0.029901960784313873, 'HES': 0.07497921862011635, 'DISCK': 0.02186234817813762, 'PFE': 0.06794724770642194, 'LHX': -0.01584311452446506, 'ACN': -0.033126511725733575, 'DRI': -0.04344839429847148, 'EBAY': -0.09579439252336461, 'CTSH': 0.009034632758909138, 'TRIP': 0.040845886442641845, 'OMC': -0.019746305740813458, 'MOS': -0.037163814180929, 'GM': -0.008463008463008525, 'VRTX': 0.15504608839517833, 'UNH': 0.1528547671840355, 'DISCA': 0.012772351615326817, 'WAT': -0.05707793075792007, 'ADSK': -0.007676767676767585, 'BBY': 0.03795598877566102}","{'SWN': -0.05128205128205122, 'BBBY': -0.2728146013448607, 'KR': 0.046795123869445586, 'DO': 0.05197132616487456, 'GME': 0.035460992907801296}"
2019-11-01,"{'COV': 0.0, 'DNR': -0.01980198019801982, 'FTI': -0.0494590417310665, 'POM': 0.01694984630917877, 'RRC': -0.14108910891089105, 'MRO': 0.004329004329004236, 'BAX': 0.06286759900666564, 'EIX': 0.10134912800263239, 'PSA': -0.058517495395948346, 'WDC': -0.028577059519117123, 'SBUX': 0.012694610778443142, 'VTR': -0.1045550332306694, 'CHRW': 0.033470507544581585, 'EMC': -0.01702127659574468, 'INTU': -0.003940506084605133, 'GIS': 0.04572683706070286, 'SJM': 0.0026162790697674032, 'ROP': 0.05962611854345706, 'MLM': 0.020172690456177783, 'SEE': -0.0981818181818181, 'EXC': -0.014915254237288058, 'MDLZ': -0.002510137092102772, 'TGT': 0.163764705882353, 'TEL': 0.0313835770528683, 'CAG': 0.06499813223757946, 'CHK': -0.5555555555555556, 'FSLR': 0.05702257941063919, 'HRL': 0.08947108255066726, 'CPB': 0.0065803904364991695, 'ES': -0.014353484977496566, 'XLNX': 0.01815565150005536, 'TSN': 0.09122203098106714, 'OI': 0.16449704142011842, 'PNR': 0.059618633840212376, 'MMC': 0.036094445519643796, 'WFC': 0.05472338725783907, 'FISV': 0.08838951310861422, 'NI': -0.0564808110065171, 'BA': 0.08139983957695843, 'AKAM': 0.003917953445494393, 'CMG': 0.0458201629275563, 'SCHW': 0.20599803343166181, 'DTE': -0.020182449342052152, 'CME': -0.020206022187004676, 'NEE': -0.015156030482353332}","{'HOT': -0.0, 'QEP': 0.026976688296082768, 'CPRI': -0.18886043533930866, 'SWN': 0.11650485436893203, 'MNK': -0.2200647249190939}"
2019-12-01,"{'COV': 0.0, 'QEP': 0.3719412724306689, 'RRC': 0.3661971830985915, 'FTR': 0.34848484848484845, 'KSS': 0.09372217275155834, 'TRIP': 0.06372549019607844, 'COG': 0.08786346396965869, 'FOSL': 0.06056527590847916, 'GNW': 0.11111111111111122, 'PEAK': -0.009141846063108087, 'MAT': 0.15319148936170218, 'CHK': 0.38333333333333336, 'MRO': 0.15260017050298372, 'DNR': 0.4099999999999999, 'TAP': 0.06900702106318952, 'GE': -0.012422360248447098, 'TDC': 0.005257228689448013, 'MU': 0.13054446079461848, 'FLS': 0.01977518734388016, 'EQT': 0.23885714285714285, 'FCX': 0.15357458075904679, 'MAS': 0.03068943159714706, 'PNW': 0.03286549707602342, 'MAC': -0.00038986354775820707, 'CPB': 0.06355099366673954, 'DTE': 0.05298451858597559, 'BEN': -0.04765450483991069, 'ZTS': 0.09502074688796672, 'CCI': 0.0748158379373849, 'DIS': -0.04867460369663886, 'F': 0.023516237402015774, 'XEC': 0.12674216027874566, 'LEG': -0.02264671130366283, 'MPC': -0.0102918845959171, 'ADBE': 0.06658689606105676, 'M': 0.13019390581717458, 'TROW': -0.008939657313136316, 'SJM': -0.007070217917675583, 'PRGO': -0.0007797270955165526, 'PVH': 0.08244872719777388, 'PSA': 0.021888159827636856, 'INTU': 0.010889362526642132, 'GPS': 0.061946902654867284, 'HAS': 0.029312735195088074, 'GM': 0.027272727272727094}","{'LB': 0.0588853838065195, 'PCG': -0.4454787234042553, 'GME': 0.042519685039370016, 'HOT': -0.0, 'PDCO': -0.04968287526427049}"
